fountain,street_items,nonliving,thesis_stim/fountain_exemplar1.jpg,0.618182,old,0.866510711
rock-climbing shoe,clothing,nonliving,thesis_stim/rock-climbing_shoe_exemplar1.jpg,0.371429,old,0.86942079
glass,kitchen_items,nonliving,thesis_stim/glass_exemplar1.jpg,0.2,old,0.873454638
bulldozer,vehicle,nonliving,thesis_stim/bulldozer_exemplar1.jpg,0.413793,old,0.879941949
electric drumset,music_inst,nonliving,thesis_stim/electric_drumset_exemplar1.jpg,0.333333,old,0.884061122
wheelbarrow,tools,nonliving,thesis_stim/wheelbarrow_exemplar1.jpg,0.607143,old,0.886970041
trowel,tools,nonliving,thesis_stim/trowel_exemplar1.jpg,0.55102,old,0.889177147
toothbrush,household_items,nonliving,thesis_stim/toothbrush_exemplar1.jpg,0.517857,old,0.889672826
sailor hat,clothing,nonliving,thesis_stim/sailor_hat_exemplar1.jpg,0.4,old,0.890150438
beagle,mammal,living,thesis_stim/beagle_exemplar1.jpg,0.888889,old,0.891729117
lantern,tools,nonliving,thesis_stim/lantern_exemplar1.jpg,0.555556,old,0.893963408
scotch tape,office_supplies,nonliving,thesis_stim/scotch_tape_exemplar1.jpg,0.413793,old,0.900073586
baking pan,kitchen_items,nonliving,thesis_stim/baking_pan_exemplar1.jpg,0.4,old,0.904193868
hammock,furniture,nonliving,thesis_stim/hammock_exemplar1.jpg,0.510204,old,0.904904855
backpack,clothing,nonliving,thesis_stim/backpack_exemplar1.jpg,0.408163,old,0.910093202
cabin,building,nonliving,thesis_stim/cabin_exemplar1.jpg,0.489796,old,0.912138796
binoculars,tools,nonliving,thesis_stim/binoculars_exemplar1.jpg,0.448276,old,0.912926149
baseball,sports,nonliving,thesis_stim/baseball_exemplar1.jpg,0.6,old,0.916336287
loudspeaker,electronics,nonliving,thesis_stim/loudspeaker_exemplar1.jpg,0.48,old,0.917547883
wooden fence,street_items,nonliving,thesis_stim/wooden_fence_exemplar1.jpg,0.36,old,0.920849872
fondue fork,kitchen_items,nonliving,thesis_stim/fondue_fork_exemplar1.jpg,0.581395,old,0.921681788
grater,kitchen_items,nonliving,thesis_stim/grater_exemplar1.jpg,0.555556,old,0.922400217
flamingo,birds,living,thesis_stim/flamingo_exemplar1.jpg,0.857143,old,0.923313513
tennis ball,sports,nonliving,thesis_stim/tennis_ball_exemplar1.jpg,0.781818,old,0.930528185
yoyo,toys,nonliving,thesis_stim/yoyo_exemplar1.jpg,0.58,old,0.930565603
flag,street_items,nonliving,thesis_stim/flag_exemplar1.jpg,0.38,old,0.935573171
mussel,sea,living,thesis_stim/mussel_exemplar1.jpg,0.933333,old,0.938941075
saltshaker,kitchen_items,nonliving,thesis_stim/saltshaker_exemplar1.jpg,0.666667,old,0.945144336
ashtray,furniture,nonliving,thesis_stim/ashtray_exemplar1.jpg,0.76,old,0.946656926
spotlight,furniture,nonliving,thesis_stim/spotlight_exemplar1.jpg,0.350877,old,0.965252462
guitar case,music_inst,nonliving,thesis_stim/guitar_case_exemplar1.jpg,0.464286,old,0.965923794
alarm clock,household_items,nonliving,thesis_stim/alarm_clock_exemplar1.jpg,0.408163,old,0.967899146
grill,furniture,nonliving,thesis_stim/grill_exemplar1.jpg,0.409091,old,0.969538598
cigarette,household_items,nonliving,thesis_stim/cigarette_exemplar1.jpg,0.75,old,0.971390051
ferris wheel,building,nonliving,thesis_stim/ferris_wheel_exemplar1.jpg,0.482759,old,0.972390266
merry-go-round,building,nonliving,thesis_stim/merry-go-round_exemplar1.jpg,0.938776,old,0.972747377
totem pole,decor,nonliving,thesis_stim/totempole_exemplar1.jpg,0.622222222,old,0.974740291
record player,music_inst,nonliving,thesis_stim/record_player_exemplar1.jpg,0.508772,old,0.994092337
picnic table,street_items,nonliving,thesis_stim/picnic_table_exemplar1.jpg,0.574074,old,0.995432473
